"ID";"Vermogensklassen";"KenmerkenVanHetHuishouden";"Perioden";"Aantal_1";"AantalPersonen_2";"Totaal_3";"Gemiddeld_4";"k_50ePercentielMediaan_5"
"6562";"6006";"6069";"2008JJ00";"143";"3.3";"21.7";"151";"152"
"6563";"6006";"6069";"2009JJ00";"145";"3.3";"21.5";"149";"148"
"6564";"6006";"6069";"2010JJ00";"140";"3.3";"20.9";"149";"148"
"6565";"6006";"6069";"2011XX00";"140";"3.2";"20.9";"149";"149"
"6566";"6006";"6069";"2011JJ00";"138";"3.2";"20.4";"148";"147"
"6567";"6006";"6069";"2012JJ00";"135";"3.2";"19.9";"148";"147"
"6568";"6006";"6070";"2006JJ00";"110";"3.5";"16.6";"151";"152"
"6569";"6006";"6070";"2007JJ00";"108";"3.5";"16.4";"152";"152"
"6570";"6006";"6070";"2008JJ00";"103";"3.5";"15.7";"152";"152"
"6571";"6006";"6070";"2009JJ00";"108";"3.5";"16.2";"150";"148"
"6572";"6006";"6070";"2010JJ00";"110";"3.5";"16.6";"150";"151"
"6573";"6006";"6070";"2011XX00";"109";"3.5";"16.4";"150";"150"
"6574";"6006";"6070";"2011JJ00";"114";"3.5";"17";"149";"149"
"6575";"6006";"6070";"2012JJ00";"117";"3.5";"17.4";"149";"149"
"6576";"6006";"6081";"2006JJ00";"3";;;;
"6577";"6006";"6081";"2007JJ00";"3";;;;
"6578";"6006";"6081";"2008JJ00";"5";;;;
"6579";"6006";"6081";"2009JJ00";"3";;;;
"6580";"6006";"6081";"2010JJ00";"3";;;;
"6581";"6006";"6081";"2011XX00";"5";;;;
"6582";"6006";"6081";"2011JJ00";"5";;;;
"6583";"6006";"6081";"2012JJ00";"4";;;;
"6584";"6006";"6082";"2006JJ00";"366";"3.1";"52.9";"145";"143"
"6585";"6006";"6082";"2007JJ00";"350";"3.1";"50.6";"144";"142"
"6586";"6006";"6082";"2008JJ00";"345";"3.1";"50";"145";"143"
"6587";"6006";"6082";"2009JJ00";"311";"3.1";"45.1";"145";"142"
"6588";"6006";"6082";"2010JJ00";"264";"3.1";"38.2";"145";"142"
"6589";"6006";"6082";"2011XX00";"236";"3.1";"34.1";"145";"142"
"6590";"6006";"6082";"2011JJ00";"238";"3.1";"34.2";"144";"141"
"6591";"6006";"6082";"2012JJ00";"215";"3.1";"30.8";"144";"141"
"6592";"6006";"6083";"2006JJ00";"468";"2.6";"70";"150";"150"
"6593";"6006";"6083";"2007JJ00";"472";"2.6";"70.8";"150";"150"
"6594";"6006";"6083";"2008JJ00";"465";"2.6";"70";"150";"151"
"6595";"6006";"6083";"2009JJ00";"476";"2.6";"71.4";"150";"150"
"6596";"6006";"6083";"2010JJ00";"473";"2.6";"70.3";"149";"148"
"6597";"6006";"6083";"2011XX00";"484";"2.6";"71.6";"148";"147"
"6598";"6006";"6083";"2011JJ00";"480";"2.6";"71.2";"148";"147"
"6599";"6006";"6083";"2012JJ00";"471";"2.6";"69.6";"148";"147"
"6600";"6006";"6084";"2006JJ00";"169";"1.6";"25.9";"154";"155"
"6601";"6006";"6084";"2007JJ00";"160";"1.7";"24.8";"155";"157"
"6602";"6006";"6084";"2008JJ00";"158";"1.6";"24.4";"154";"156"
"6603";"6006";"6084";"2009JJ00";"181";"1.6";"27.6";"153";"155"
"6604";"6006";"6084";"2010JJ00";"203";"1.6";"30.8";"152";"152"
"6605";"6006";"6084";"2011XX00";"211";"1.7";"32.1";"152";"153"
"6606";"6006";"6084";"2011JJ00";"217";"1.6";"33.1";"153";"154"
"6607";"6006";"6084";"2012JJ00";"238";"1.6";"36.3";"152";"153"
"6608";"6006";"6101";"2006JJ00";"3";;;;
"6609";"6006";"6101";"2007JJ00";"3";;;;
"6610";"6006";"6101";"2008JJ00";"5";;;;
"6611";"6006";"6101";"2009JJ00";"3";;;;
"6612";"6006";"6101";"2010JJ00";"3";;;;
"6613";"6006";"6101";"2011XX00";"5";;;;
"6614";"6006";"6101";"2011JJ00";"5";;;;
"6615";"6006";"6101";"2012JJ00";"4";;;;
"6616";"6006";"6102";"2006JJ00";"27";"2.1";"3.9";"145";"145"
"6617";"6006";"6102";"2007JJ00";"25";"2.2";"3.4";"139";"132"
"6618";"6006";"6102";"2008JJ00";"24";"2.2";"3.5";"144";"140"
"6619";"6006";"6102";"2009JJ00";"23";"2.1";"3.4";"146";"145"
"6620";"6006";"6102";"2010JJ00";"20";;;;
"6621";"6006";"6102";"2011XX00";"22";"2";"3.1";"145";"143"
"6622";"6006";"6102";"2011JJ00";"19";;;;
"6623";"6006";"6102";"2012JJ00";"18";;;;
"6624";"6006";"6103";"2006JJ00";"70";"2.7";"9.9";"141";"138"
"6625";"6006";"6103";"2007JJ00";"61";"2.8";"8.6";"141";"138"
"6626";"6006";"6103";"2008JJ00";"60";"2.7";"8.5";"142";"138"
"6627";"6006";"6103";"2009JJ00";"50";"2.7";"7";"141";"136"
"6628";"6006";"6103";"2010JJ00";"43";"2.6";"6.1";"142";"138"
"6629";"6006";"6103";"2011XX00";"37";"2.6";"5.3";"144";"140"
"6630";"6006";"6103";"2011JJ00";"37";"2.6";"5.3";"144";"141"
"6631";"6006";"6103";"2012JJ00";"35";"2.6";"5";"143";"140"
"6632";"6006";"6104";"2006JJ00";"125";"3.2";"18.1";"144";"142"
"6633";"6006";"6104";"2007JJ00";"121";"3.3";"17.5";"144";"141"
"6634";"6006";"6104";"2008JJ00";"119";"3.2";"17.2";"144";"141"
"6635";"6006";"6104";"2009JJ00";"104";"3.2";"15";"144";"140"
"6636";"6006";"6104";"2010JJ00";"80";"3.2";"11.5";"143";"141"
"6637";"6006";"6104";"2011XX00";"69";"3.2";"9.9";"143";"140"
"6638";"6006";"6104";"2011JJ00";"68";"3.2";"9.8";"143";"140"
"6639";"6006";"6104";"2012JJ00";"59";"3.2";"8.5";"143";"140"
"6640";"6006";"6105";"2006JJ00";"144";"3.4";"21";"146";"145"
"6641";"6006";"6105";"2007JJ00";"143";"3.3";"21";"147";"146"
"6642";"6006";"6105";"2008JJ00";"142";"3.4";"20.9";"147";"146"
"6643";"6006";"6105";"2009JJ00";"135";"3.3";"19.7";"146";"144"
"6644";"6006";"6105";"2010JJ00";"121";"3.4";"17.7";"146";"144"
"6645";"6006";"6105";"2011XX00";"108";"3.4";"15.8";"146";"144"
"6646";"6006";"6105";"2011JJ00";"113";"3.3";"16.3";"145";"142"
"6647";"6006";"6105";"2012JJ00";"103";"3.3";"14.8";"144";"142"
"6648";"6006";"6106";"2006JJ00";"134";"3.4";"19.7";"147";"146"
"6649";"6006";"6106";"2007JJ00";"139";"3.2";"20.5";"147";"147"
"6650";"6006";"6106";"2008JJ00";"140";"3.2";"20.7";"148";"148"
"6651";"6006";"6106";"2009JJ00";"138";"3.2";"20.5";"148";"148"
"6652";"6006";"6106";"2010JJ00";"133";"3.2";"19.6";"147";"146"
"6653";"6006";"6106";"2011XX00";"130";"3.2";"19.2";"147";"147"
"6654";"6006";"6106";"2011JJ00";"128";"3.2";"18.8";"146";"145"
"6655";"6006";"6106";"2012JJ00";"123";"3.2";"18";"146";"144"
"6656";"6006";"6107";"2006JJ00";"128";"2.7";"18.9";"148";"147"
"6657";"6006";"6107";"2007JJ00";"128";"2.7";"19.1";"149";"149"
"6658";"6006";"6107";"2008JJ00";"123";"2.7";"18.5";"150";"152"
"6659";"6006";"6107";"2009JJ00";"123";"2.8";"18.4";"149";"148"
"6660";"6006";"6107";"2010JJ00";"121";"2.8";"17.8";"147";"147"
"6661";"6006";"6107";"2011XX00";"121";"2.8";"17.7";"146";"143"
"6662";"6006";"6107";"2011JJ00";"124";"2.8";"18.4";"148";"147"
"6663";"6006";"6107";"2012JJ00";"123";"2.8";"18.1";"147";"146"
"6664";"6006";"6108";"2006JJ00";"124";"2.2";"18.7";"151";"153"
"6665";"6006";"6108";"2007JJ00";"116";"2.2";"17.5";"152";"151"
"6666";"6006";"6108";"2008JJ00";"109";"2.2";"16.5";"151";"153"
"6667";"6006";"6108";"2009JJ00";"113";"2.2";"16.9";"149";"149"
"6668";"6006";"6108";"2010JJ00";"112";"2.2";"16.6";"148";"148"
"6669";"6006";"6108";"2011XX00";"118";"2.2";"17.6";"149";"147"
"6670";"6006";"6108";"2011JJ00";"115";"2.3";"17.1";"149";"148"
"6671";"6006";"6108";"2012JJ00";"115";"2.3";"17.1";"148";"147"
"6672";"6006";"6109";"2006JJ00";"83";"1.9";"12.7";"153";"156"
"6673";"6006";"6109";"2007JJ00";"90";"1.9";"13.6";"152";"154"
"6674";"6006";"6109";"2008JJ00";"93";"1.9";"14.3";"153";"154"
"6675";"6006";"6109";"2009JJ00";"101";"1.9";"15.5";"153";"155"
"6676";"6006";"6109";"2010JJ00";"108";"1.9";"16.4";"152";"153"
"6677";"6006";"6109";"2011XX00";"114";"1.9";"17.2";"150";"151"
"6678";"6006";"6109";"2011JJ00";"113";"1.9";"16.9";"150";"150"
"6679";"6006";"6109";"2012JJ00";"110";"1.9";"16.4";"149";"149"
"6680";"6006";"6110";"2006JJ00";"56";"1.8";"8.5";"152";"152"
"6681";"6006";"6110";"2007JJ00";"54";"1.8";"8.5";"156";"160"
"6682";"6006";"6110";"2008JJ00";"55";"1.8";"8.6";"154";"157"
"6683";"6006";"6110";"2009JJ00";"66";"1.8";"10.1";"153";"157"
"6684";"6006";"6110";"2010JJ00";"74";"1.8";"11.2";"152";"153"
"6685";"6006";"6110";"2011XX00";"78";"1.8";"11.8";"150";"151"
"6686";"6006";"6110";"2011JJ00";"75";"1.8";"11.4";"152";"153"
"6687";"6006";"6110";"2012JJ00";"86";"1.8";"13";"151";"152"
"6688";"6006";"6111";"2006JJ00";"45";"1.7";"6.9";"155";"161"
"6689";"6006";"6111";"2007JJ00";"40";"1.7";"6.3";"155";"158"
"6690";"6006";"6111";"2008JJ00";"40";"1.6";"6.2";"154";"157"
"6691";"6006";"6111";"2009JJ00";"43";"1.7";"6.6";"152";"156"
"6692";"6006";"6111";"2010JJ00";"51";"1.7";"7.7";"152";"153"
"6693";"6006";"6111";"2011XX00";"52";"1.7";"7.9";"153";"155"
"6694";"6006";"6111";"2011JJ00";"55";"1.7";"8.5";"153";"155"
"6695";"6006";"6111";"2012JJ00";"59";"1.7";"9.1";"153";"154"
"6696";"6006";"6112";"2006JJ00";"68";"1.5";"10.5";"154";"154"
"6697";"6006";"6112";"2007JJ00";"65";"1.5";"10.1";"154";"155"
"6698";"6006";"6112";"2008JJ00";"63";"1.5";"9.6";"153";"155"
"6699";"6006";"6112";"2009JJ00";"71";"1.5";"10.8";"152";"152"
"6700";"6006";"6112";"2010JJ00";"79";"1.5";"11.9";"151";"151"
"6701";"6006";"6112";"2011XX00";"81";"1.5";"12.5";"153";"155"
"6702";"6006";"6112";"2011JJ00";"86";"1.4";"13.2";"153";"155"
"6703";"6006";"6112";"2012JJ00";"93";"1.5";"14.2";"153";"154"
"6704";"6006";" 122";"2006JJ00";"899";"2.6";"133.5";"148";"148"
"6705";"6006";" 122";"2007JJ00";"878";"2.6";"130.6";"149";"148"
"6706";"6006";" 122";"2008JJ00";"866";"2.6";"129";"149";"149"
"6707";"6006";" 122";"2009JJ00";"863";"2.6";"128.4";"149";"148"
"6708";"6006";" 122";"2010JJ00";"839";"2.5";"124.2";"148";"147"
"6709";"6006";" 122";"2011XX00";"830";"2.5";"122.8";"148";"147"
"6710";"6006";" 122";"2011JJ00";"833";"2.5";"123.5";"148";"148"
"6711";"6006";" 122";"2012JJ00";"822";"2.5";"121.8";"148";"147"
"6712";"6006";" 123";"2006JJ00";"82";"2.4";"12.2";"149";"149"
"6713";"6006";" 123";"2007JJ00";"80";"2.4";"12";"150";"150"
"6714";"6006";" 123";"2008JJ00";"77";"2.4";"11.7";"151";"151"
"6715";"6006";" 123";"2009JJ00";"79";"2.4";"11.8";"150";"150"
"6716";"6006";" 123";"2010JJ00";"76";"2.3";"11.3";"149";"149"
"6717";"6006";" 123";"2011XX00";"79";"2.3";"11.8";"149";"147"
"6718";"6006";" 123";"2011JJ00";"77";"2.3";"11.3";"148";"146"
"6719";"6006";" 123";"2012JJ00";"76";"2.3";"11.2";"147";"146"
"6720";"6006";" 124";"2006JJ00";"26";"2.6";"3.8";"146";"146"
"6721";"6006";" 124";"2007JJ00";"27";"2.6";"3.9";"147";"143"
"6722";"6006";" 124";"2008JJ00";"26";"2.6";"3.9";"150";"154"
"6723";"6006";" 124";"2009JJ00";"27";"2.5";"4";"146";"145"
"6724";"6006";" 124";"2010JJ00";"25";"2.5";"3.7";"145";"143"
"6725";"6006";" 124";"2011XX00";"26";"2.4";"3.9";"146";"145"
"6726";"6006";" 124";"2011JJ00";"25";"2.4";"3.6";"146";"145"
"6727";"6006";" 124";"2012JJ00";"24";"2.4";"3.5";"146";"144"
"6728";"6006";" 125";"2006JJ00";"30";"2.2";"4.6";"151";"152"
"6729";"6006";" 125";"2007JJ00";"30";"2.3";"4.6";"152";"153"
"6730";"6006";" 125";"2008JJ00";"27";"2.3";"4.1";"153";"152"
"6731";"6006";" 125";"2009JJ00";"28";"2.2";"4.4";"154";"158"
"6732";"6006";" 125";"2010JJ00";"26";"2.1";"4";"154";"156"
"6733";"6006";" 125";"2011XX00";"27";"2.1";"4.1";"152";"153"
"6734";"6006";" 125";"2011JJ00";"27";"2.1";"4.1";"149";"149"
"6735";"6006";" 125";"2012JJ00";"27";"2";"4";"149";"148"
"6736";"6006";" 126";"2006JJ00";"7";;;;
"6737";"6006";" 126";"2007JJ00";"6";;;;
"6738";"6006";" 126";"2008JJ00";"6";;;;
"6739";"6006";" 126";"2009JJ00";"7";;;;
"6740";"6006";" 126";"2010JJ00";"7";;;;
"6741";"6006";" 126";"2011XX00";"7";;;;
"6742";"6006";" 126";"2011JJ00";"7";;;;
"6743";"6006";" 126";"2012JJ00";"7";;;;
"6744";"6006";" 127";"2006JJ00";"18";;;;
"6745";"6006";" 127";"2007JJ00";"17";;;;
"6746";"6006";" 127";"2008JJ00";"18";;;;
"6747";"6006";" 127";"2009JJ00";"16";;;;
"6748";"6006";" 127";"2010JJ00";"18";;;;
"6749";"6006";" 127";"2011XX00";"19";;;;
"6750";"6006";" 127";"2011JJ00";"18";;;;
"6751";"6006";" 127";"2012JJ00";"18";;;;
"6752";"6006";" 128";"2006JJ00";"25";"3.2";"3.6";"144";"140"
"6753";"6006";" 128";"2007JJ00";"28";"3";"4.1";"145";"142"
"6754";"6006";" 128";"2008JJ00";"31";"3.1";"4.5";"146";"144"
"6755";"6006";" 128";"2009JJ00";"30";"3";"4.3";"145";"141"
"6756";"6006";" 128";"2010JJ00";"28";"2.9";"4.1";"146";"145"
"6757";"6006";" 128";"2011XX00";"28";"2.9";"4.1";"147";"146"
"6758";"6006";" 128";"2011JJ00";"30";"2.9";"4.3";"145";"142"
"6759";"6006";" 128";"2012JJ00";"30";"2.9";"4.3";"144";"142"
"6760";"6006";" 129";"2006JJ00";"10";;;;
"6761";"6006";" 129";"2007JJ00";"11";;;;
"6762";"6006";" 129";"2008JJ00";"11";;;;
"6763";"6006";" 129";"2009JJ00";"11";;;;
"6764";"6006";" 129";"2010JJ00";"10";;;;
"6765";"6006";" 129";"2011XX00";"9";;;;
"6766";"6006";" 129";"2011JJ00";"10";;;;
"6767";"6006";" 129";"2012JJ00";"10";;;;
"6768";"6006";" 130";"2006JJ00";"2";;;;
"6769";"6006";" 130";"2007JJ00";"1";;;;
"6770";"6006";" 130";"2008JJ00";"2";;;;
"6771";"6006";" 130";"2009JJ00";"2";;;;
"6772";"6006";" 130";"2010JJ00";"2";;;;
"6773";"6006";" 130";"2011XX00";"2";;;;
"6774";"6006";" 130";"2011JJ00";"2";;;;
"6775";"6006";" 130";"2012JJ00";"2";;;;
"6776";"6006";" 131";"2006JJ00";"6";;;;
"6777";"6006";" 131";"2007JJ00";"6";;;;
"6778";"6006";" 131";"2008JJ00";"7";;;;
"6779";"6006";" 131";"2009JJ00";"7";;;;
"6780";"6006";" 131";"2010JJ00";"6";;;;
"6781";"6006";" 131";"2011XX00";"6";;;;
"6782";"6006";" 131";"2011JJ00";"6";;;;
"6783";"6006";" 131";"2012JJ00";"6";;;;
"6784";"6006";" 132";"2006JJ00";"1";;;;
"6785";"6006";" 132";"2007JJ00";"1";;;;
"6786";"6006";" 132";"2008JJ00";"1";;;;
"6787";"6006";" 132";"2009JJ00";"2";;;;
"6788";"6006";" 132";"2010JJ00";"2";;;;
"6789";"6006";" 132";"2011XX00";"2";;;;
"6790";"6006";" 132";"2011JJ00";"2";;;;
"6791";"6006";" 132";"2012JJ00";"2";;;;
"6792";"6006";" 133";"2006JJ00";"6";;;;
"6793";"6006";" 133";"2007JJ00";"8";;;;
"6794";"6006";" 133";"2008JJ00";"10";;;;
"6795";"6006";" 133";"2009JJ00";"9";;;;
"6796";"6006";" 133";"2010JJ00";"8";;;;
"6797";"6006";" 133";"2011XX00";"9";;;;
"6798";"6006";" 133";"2011JJ00";"9";;;;
"6799";"6006";" 133";"2012JJ00";"9";;;;
"6800";"6006";" 142";"2006JJ00";"899";"2.6";"133.5";"148";"148"
"6801";"6006";" 142";"2007JJ00";"878";"2.6";"130.6";"149";"148"
"6802";"6006";" 142";"2008JJ00";"866";"2.6";"129";"149";"149"
"6803";"6006";" 142";"2009JJ00";"863";"2.6";"128.4";"149";"148"
"6804";"6006";" 142";"2010JJ00";"839";"2.5";"124.2";"148";"147"
"6805";"6006";" 142";"2011XX00";"830";"2.5";"122.8";"148";"147"
"6806";"6006";" 142";"2011JJ00";"833";"2.5";"123.5";"148";"148"
"6807";"6006";" 142";"2012JJ00";"822";"2.5";"121.8";"148";"147"
"6808";"6006";" 143";"2006JJ00";"82";"2.4";"12.2";"149";"149"
"6809";"6006";" 143";"2007JJ00";"80";"2.4";"12";"150";"150"
"6810";"6006";" 143";"2008JJ00";"77";"2.4";"11.7";"151";"151"
"6811";"6006";" 143";"2009JJ00";"79";"2.4";"11.8";"150";"150"
"6812";"6006";" 143";"2010JJ00";"76";"2.3";"11.3";"149";"149"
"6813";"6006";" 143";"2011XX00";"79";"2.3";"11.8";"149";"147"
"6814";"6006";" 143";"2011JJ00";"77";"2.3";"11.3";"148";"146"
"6815";"6006";" 143";"2012JJ00";"76";"2.3";"11.2";"147";"146"
"6816";"6006";" 144";"2006JJ00";"28";"2.3";"4.2";"148";"149"
"6817";"6006";" 144";"2007JJ00";"27";"2.3";"4.1";"150";"149"
"6818";"6006";" 144";"2008JJ00";"26";"2.4";"3.9";"148";"147"
"6819";"6006";" 144";"2009JJ00";"28";"2.3";"4.3";"151";"151"
"6820";"6006";" 144";"2010JJ00";"30";"2.2";"4.5";"149";"149"
"6821";"6006";" 144";"2011XX00";"31";"2.1";"4.6";"149";"147"
"6822";"6006";" 144";"2011JJ00";"28";"2.2";"4.2";"147";"146"
"6823";"6006";" 144";"2012JJ00";"28";"2.2";"4.1";"147";"145"
"6824";"6006";" 145";"2006JJ00";"53";"2.4";"8";"149";"149"
"6825";"6006";" 145";"2007JJ00";"52";"2.5";"7.9";"150";"150"
"6826";"6006";" 145";"2008JJ00";"51";"2.5";"7.7";"152";"153"
"6827";"6006";" 145";"2009JJ00";"50";"2.5";"7.5";"149";"148"
"6828";"6006";" 145";"2010JJ00";"46";"2.4";"6.8";"149";"149"
"6829";"6006";" 145";"2011XX00";"48";"2.4";"7.2";"149";"148"
"6830";"6006";" 145";"2011JJ00";"49";"2.3";"7.2";"148";"147"
"6831";"6006";" 145";"2012JJ00";"48";"2.3";"7.1";"148";"146"
"6832";"6006";" 146";"2006JJ00";"25";"3.2";"3.6";"144";"140"
"6833";"6006";" 146";"2007JJ00";"28";"3";"4.1";"145";"142"
"6834";"6006";" 146";"2008JJ00";"31";"3.1";"4.5";"146";"144"
"6835";"6006";" 146";"2009JJ00";"30";"3";"4.3";"145";"141"
"6836";"6006";" 146";"2010JJ00";"28";"2.9";"4.1";"146";"145"
"6837";"6006";" 146";"2011XX00";"28";"2.9";"4.1";"147";"146"
"6838";"6006";" 146";"2011JJ00";"30";"2.9";"4.3";"145";"142"
"6839";"6006";" 146";"2012JJ00";"30";"2.9";"4.3";"144";"142"
"6840";"6006";" 147";"2006JJ00";"23";"3.2";"3.3";"144";"140"
"6841";"6006";" 147";"2007JJ00";"25";"3";"3.6";"145";"142"
"6842";"6006";" 147";"2008JJ00";"27";"3.1";"3.9";"145";"143"
"6843";"6006";" 147";"2009JJ00";"25";"3";"3.7";"145";"141"
"6844";"6006";" 147";"2010JJ00";"23";"3";"3.4";"147";"145"
"6845";"6006";" 147";"2011XX00";"23";"2.9";"3.4";"146";"146"
"6846";"6006";" 147";"2011JJ00";"25";"2.9";"3.6";"145";"142"
"6847";"6006";" 147";"2012JJ00";"25";"2.9";"3.5";"144";"142"
"6848";"6006";" 148";"2006JJ00";"3";;;;
"6849";"6006";" 148";"2007JJ00";"3";;;;
"6850";"6006";" 148";"2008JJ00";"4";;;;
"6851";"6006";" 148";"2009JJ00";"5";;;;
"6852";"6006";" 148";"2010JJ00";"5";;;;
"6853";"6006";" 148";"2011XX00";"5";;;;
"6854";"6006";" 148";"2011JJ00";"5";;;;
"6855";"6006";" 148";"2012JJ00";"5";;;;
"6856";"6006";" 182";"2006JJ00";"635";"2.9";"93.1";"147";"145"
"6857";"6006";" 182";"2007JJ00";"627";"2.9";"92.1";"147";"145"
"6858";"6006";" 182";"2008JJ00";"616";"2.9";"90.8";"147";"147"
"6859";"6006";" 182";"2009JJ00";"594";"2.9";"87.6";"147";"146"
"6860";"6006";" 182";"2010JJ00";"549";"2.9";"80.4";"146";"145"
"6861";"6006";" 182";"2011XX00";"533";"2.8";"78.1";"146";"144"
"6862";"6006";" 182";"2011JJ00";"535";"2.8";"78.4";"146";"145"
"6863";"6006";" 182";"2012JJ00";"510";"2.8";"74.5";"146";"144"
"6864";"6006";" 183";"2006JJ00";"528";"2.9";"77.4";"147";"145"
"6865";"6006";" 183";"2007JJ00";"523";"2.9";"76.7";"147";"144"
"6866";"6006";" 183";"2008JJ00";"516";"2.9";"75.9";"147";"146"
"6867";"6006";" 183";"2009JJ00";"494";"2.9";"72.8";"147";"146"
"6868";"6006";" 183";"2010JJ00";"452";"2.9";"66.1";"146";"145"
"6869";"6006";" 183";"2011XX00";"432";"2.8";"63.3";"146";"144"
"6870";"6006";" 183";"2011JJ00";"437";"2.8";"64";"146";"145"
"6871";"6006";" 183";"2012JJ00";"413";"2.8";"60.2";"146";"144"
"6872";"6006";" 184";"2006JJ00";"94";"2.8";"13.8";"147";"147"
"6873";"6006";" 184";"2007JJ00";"89";"2.8";"13.1";"147";"145"
"6874";"6006";" 184";"2008JJ00";"84";"2.8";"12.4";"147";"147"
"6875";"6006";" 184";"2009JJ00";"83";"2.8";"12.2";"147";"146"
"6876";"6006";" 184";"2010JJ00";"78";"2.8";"11.5";"147";"146"
"6877";"6006";" 184";"2011XX00";"81";"2.7";"11.8";"147";"145"
"6878";"6006";" 184";"2011JJ00";"80";"2.7";"11.7";"147";"145"
"6879";"6006";" 184";"2012JJ00";"79";"2.7";"11.6";"146";"145"
"6880";"6006";" 185";"2006JJ00";"13";;;;
"6881";"6006";" 185";"2007JJ00";"15";;;;
"6882";"6006";" 185";"2008JJ00";"16";;;;
"6883";"6006";" 185";"2009JJ00";"17";;;;
"6884";"6006";" 185";"2010JJ00";"19";;;;
"6885";"6006";" 185";"2011XX00";"20";"2.9";"3";"147";"143"
"6886";"6006";" 185";"2011JJ00";"18";;;;
"6887";"6006";" 185";"2012JJ00";"18";;;;
"6888";"6006";" 186";"2006JJ00";"111";"3";"16.4";"148";"147"
"6889";"6006";" 186";"2007JJ00";"112";"3.1";"16.7";"149";"149"
"6890";"6006";" 186";"2008JJ00";"120";"3";"18";"150";"150"
"6891";"6006";" 186";"2009JJ00";"124";"3";"18.3";"148";"146"
"6892";"6006";" 186";"2010JJ00";"116";"3";"17.3";"149";"148"
"6893";"6006";" 186";"2011XX00";"119";"3";"17.5";"148";"147"
"6894";"6006";" 186";"2011JJ00";"116";"3";"17.2";"148";"147"
"6895";"6006";" 186";"2012JJ00";"119";"2.9";"17.6";"147";"146"
"6896";"6006";" 187";"2006JJ00";"260";"1.7";"39.8";"153";"155"
"6897";"6006";" 187";"2007JJ00";"247";"1.7";"37.9";"154";"155"
"6898";"6006";" 187";"2008JJ00";"238";"1.7";"36.4";"153";"155"
"6899";"6006";" 187";"2009JJ00";"253";"1.7";"38.5";"152";"154"
"6900";"6006";" 187";"2010JJ00";"278";"1.7";"42";"151";"152"
"6901";"6006";" 187";"2011XX00";"285";"1.7";"43";"151";"152"
"6902";"6006";" 187";"2011JJ00";"288";"1.7";"43.6";"152";"153"
"6903";"6006";" 187";"2012JJ00";"299";"1.6";"45.2";"151";"152"
"6904";"6006";" 188";"2006JJ00";"253";"1.7";"38.7";"153";"155"
"6905";"6006";" 188";"2007JJ00";"240";"1.7";"36.9";"154";"155"
"6906";"6006";" 188";"2008JJ00";"231";"1.7";"35.3";"153";"155"
"6907";"6006";" 188";"2009JJ00";"247";"1.7";"37.6";"152";"154"
"6908";"6006";" 188";"2010JJ00";"271";"1.7";"41";"151";"152"
"6909";"6006";" 188";"2011XX00";"278";"1.7";"42.1";"151";"152"
"6910";"6006";" 188";"2011JJ00";"280";"1.7";"42.6";"152";"153"
"6911";"6006";" 188";"2012JJ00";"292";"1.6";"44.2";"151";"152"
"6912";"6006";" 189";"2006JJ00";"14";;;;
"6913";"6006";" 189";"2007JJ00";"12";;;;
"6914";"6006";" 189";"2008JJ00";"10";;;;
"6915";"6006";" 189";"2009JJ00";"8";;;;
"6916";"6006";" 189";"2010JJ00";"8";;;;
"6917";"6006";" 189";"2011XX00";"8";;;;
"6918";"6006";" 189";"2011JJ00";"9";;;;
"6919";"6006";" 189";"2012JJ00";"8";;;;
"6920";"6006";" 190";"2006JJ00";"30";"2";"4.5";"151";"150"
"6921";"6006";" 190";"2007JJ00";"26";"2";"4";"151";"151"
"6922";"6006";" 190";"2008JJ00";"25";"2";"3.7";"148";"148"
"6923";"6006";" 190";"2009JJ00";"25";"1.9";"3.7";"149";"150"
"6924";"6006";" 190";"2010JJ00";"24";"2";"3.5";"145";"146"
"6925";"6006";" 190";"2011XX00";"23";"2";"3.3";"146";"145"
"6926";"6006";" 190";"2011JJ00";"25";"1.9";"3.7";"147";"146"
"6927";"6006";" 190";"2012JJ00";"24";"1.9";"3.6";"147";"145"
"6928";"6006";" 191";"2006JJ00";"209";"1.7";"32.2";"154";"156"
"6929";"6006";" 191";"2007JJ00";"202";"1.7";"31.1";"154";"156"
"6930";"6006";" 191";"2008JJ00";"196";"1.6";"30.1";"154";"156"
"6931";"6006";" 191";"2009JJ00";"215";"1.6";"32.8";"153";"155"
"6932";"6006";" 191";"2010JJ00";"240";"1.6";"36.4";"152";"152"
"6933";"6006";" 191";"2011XX00";"247";"1.6";"37.5";"152";"153"
"6934";"6006";" 191";"2011JJ00";"246";"1.6";"37.6";"152";"154"
"6935";"6006";" 191";"2012JJ00";"259";"1.6";"39.4";"152";"153"
"6936";"6006";" 192";"2006JJ00";"4";;;;
"6937";"6006";" 192";"2007JJ00";"4";;;;
"6938";"6006";" 192";"2008JJ00";"4";;;;
"6939";"6006";" 192";"2009JJ00";"4";;;;
"6940";"6006";" 192";"2010JJ00";"4";;;;
"6941";"6006";" 192";"2011XX00";"4";;;;
"6942";"6006";" 192";"2011JJ00";"4";;;;
"6943";"6006";" 192";"2012JJ00";"4";;;;
"6944";"6006";" 193";"2006JJ00";"2";;;;
"6945";"6006";" 193";"2007JJ00";"2";;;;
"6946";"6006";" 193";"2008JJ00";"2";;;;
"6947";"6006";" 193";"2009JJ00";"1";;;;
"6948";"6006";" 193";"2010JJ00";"2";;;;
